集計日,key,タイトル,Age,観測遅延日数,観測日数,累計PV,累計スキ,コメント数,スキ率(%),スキ率トレンド(pp),後期14日平均PV,初速PV(7日),ピーク日次PV,ピーク到達日数,ハーフライフ(日),中期平均PV,後期平均PV,持続率,安定性スコア,成長タイプ,質スコア
2026-08-21,n44e008693003,あなたのNoteを「資産」に変える！？たった2つの数式｜note運用｜学び｜試行錯誤｜気づき｜,129,0,130,445,73,25,16.4,-0.31,0.0,401.0,271.0,0.0,2.0,1.1,0.3,0.005,0.215,🎆 バースト型,57.3
2026-08-21,n8a465fd66c5f,投資家って何者なん？を理解するとIRが、ちょっと面白くなる ｜株式投資｜IR｜,165,0,166,456,58,23,12.72,-0.37,0.0,403.0,242.0,0.0,3.0,1.2,0.2,0.003,0.223,🎆 バースト型,57.2
2026-08-21,n431998ad8a2f,AIを「予約」する時代が来た！？GeminiのScheduled Actions攻略,184,0,185,639,76,15,11.89,-2.87,0.14,417.0,225.0,0.0,3.0,3.3,1.1,0.018,0.207,🎆 バースト型,57.2
2026-08-21,nd7e8d8d1f696,コラボしても初日は普通やった。でも翌日が全然ちがう話｜note実験｜,159,0,160,469,63,19,13.43,0.08,0.07,443.0,339.0,0.0,2.0,1.0,0.0,0.0,0.224,🎆 バースト型,57.2
2026-08-21,naf090490675c,「余白」って言葉だけで、もう描きたくなってしまった話｜GPT｜創作｜イラスト｜やってみた｜,101,0,101,650,98,36,15.08,0.55,0.07,582.0,373.0,0.0,2.0,2.0,0.3,0.004,0.214,🎆 バースト型,57.2
2026-08-21,nace51bade3c8,軽いノリで始めた会員証が、気づけば祭りになっていた話｜note運用｜記事｜つながり｜デザイン｜創作｜,147,0,148,578,72,38,12.46,0.25,0.0,537.0,337.0,0.0,2.0,1.1,0.2,0.003,0.224,🎆 バースト型,57.2
2026-08-21,nfb6b2d84dfc9,【保存版】呪文を卒業し、知能を設計せよ。KITAcore流「プロンプトエンジニアリング」カリキュラム,200,-1,202,455,52,4,11.43,-0.23,0.14,248.0,79.0,2.0,1.0,1.2,0.4,0.011,0.22,🎆 バースト型,57.2
2026-08-21,n0f919ece03f2,【自己紹介】データ×生成AIで遊ぶログプレイヤー｜note運営｜プロンプト設計｜はじめてのnote｜自己紹介,187,0,188,713,112,22,15.71,-0.56,0.36,481.0,248.0,0.0,3.0,1.7,1.4,0.02,0.191,🎆 バースト型,57.2
2026-08-21,neb2f2209fa2c,アグリーセーターを着ようぜ！！事故らず作る画像生成プロンプト設計（プロンプト付き）,244,0,243,302,31,0,10.26,-0.42,0.0,207.0,149.0,0.0,2.0,1.5,0.3,0.01,0.236,🎆 バースト型,57.2
2026-08-21,n046368935947,【重要】「どうせ陳腐化する」と言った。あれは嘘だ。,221,0,221,297,27,4,9.09,0.49,0.0,323.0,173.0,0.0,3.0,0.1,0.1,0.002,0.271,🎆 バースト型,57.2
2026-08-21,n556ea08a997c,【Nano Bananaライフ 無料版】“日常AIフォト”を量産するためのプロンプト設計ノート,263,0,262,170,30,0,17.65,-1.83,0.0,137.0,115.0,0.0,2.0,0.5,0.1,0.005,0.211,🎆 バースト型,57.2
2026-08-21,n7c537e680f56,【383文字の実験】Noteのアルゴリズムをハックしたい。,173,0,174,674,87,106,12.91,0.26,1.43,579.0,345.0,0.0,3.0,1.0,0.6,0.007,0.214,🎆 バースト型,57.1
2026-08-21,n14d128958abc,3つの見せ方で楽しむファンタジーキャラクター制作ログ｜デザイン｜創作｜試行錯誤｜最近の学び｜,139,-1,141,636,92,20,14.47,0.29,0.29,328.0,115.0,0.0,3.0,1.4,0.3,0.006,0.209,🎆 バースト型,57.1
2026-08-21,n75c75b748013,【AIアート】コンセプトを最後まで追えるのか。,209,-1,211,367,38,6,10.35,-0.29,0.0,301.0,92.0,1.0,2.0,0.8,0.3,0.007,0.236,🎆 バースト型,57.1
2026-08-21,n3a0830e2cc64,あの314文字の記事が、ちゃんと実験になった話,174,0,175,571,71,39,12.43,0.27,0.07,550.0,381.0,0.0,2.0,0.4,0.1,0.001,0.222,🎆 バースト型,57.1
2026-08-21,nfa2d9f69716e,【検証】noteのView数が伸びる仕組みを、数式で「構造化」してみた結果,192,-1,194,562,59,14,10.5,-0.3,0.36,214.0,61.0,0.0,3.0,1.2,0.4,0.013,0.226,🎆 バースト型,57.1
2026-08-21,n8dcc1f1d0579,【AIアート/イラスト】ダブルエクスポージャーの世界観はどこまで変えれるのか。,206,0,207,409,56,18,13.69,-0.85,0.14,344.0,219.0,0.0,3.0,0.8,0.3,0.006,0.21,🎆 バースト型,57.1
2026-08-21,neb02f3c0d51c,【AIアート/イラスト】ガソリンスタンドからなにか生み出せるのか。,189,0,190,431,61,32,14.15,-0.25,0.0,380.0,232.0,0.0,3.0,0.9,0.2,0.004,0.212,🎆 バースト型,57.1
2026-08-21,nab59db8b2331,小人の世界が、やっとつながりはじめた｜AIアート｜AIイラスト｜生成AI｜,162,0,163,580,99,26,17.07,0.32,0.0,525.0,322.0,0.0,3.0,0.8,0.4,0.005,0.206,🎆 バースト型,57.1
2026-08-21,nb8e8de0aabb8,表紙の一枚から写真集をつくれるのか。｜AIアート｜画像生成｜クリエイティブ｜,155,0,156,620,105,35,16.94,-0.15,0.0,541.0,370.0,0.0,2.0,2.1,0.3,0.004,0.207,🎆 バースト型,57.1
2026-08-21,nc7eeae4fd62a,【AIアート/イラスト】アメコミホラーアート,219,1,218,403,62,20,15.38,1.54,0.07,311.0,101.0,5.0,2.0,1.3,0.2,0.005,0.21,🎆 バースト型,57.1
2026-08-21,n82a6c14e49bd,AIに手描き注釈を頼むたび、プロンプトで迷子になっていた話｜AI活用｜生成AI｜ChatGPT｜NanoBanana｜画像生成AI｜,80,0,81,1922,208,53,10.82,0.21,3.57,1439.0,554.0,2.0,2.0,14.2,3.1,0.015,0.219,🎆 バースト型,57.1
2026-08-21,n96bfc421a26d,「これ、ちょっと聴いてみる？」─人を沼に落とす一言の破壊力,274,0,273,147,12,0,8.16,0.13,0.0,93.0,41.0,1.0,3.0,1.5,0.1,0.008,0.292,🎆 バースト型,57.0
2026-08-21,n3fda9e343c90,デザインのセンスを「外付け」せよ。メタプロンプトv3（Design Unit対応）への大型アップデートのお知らせ。,215,0,216,361,36,7,9.97,0.13,0.0,320.0,195.0,0.0,3.0,0.9,0.1,0.002,0.244,🎆 バースト型,57.0
2026-08-21,n9d3ab3287016,企業アカのnote、正直“教科書”になるんちゃうん？｜キリン公式の設計図を解剖してみた,183,0,184,529,62,23,11.72,-0.32,0.0,455.0,263.0,0.0,3.0,1.1,0.4,0.006,0.218,🎆 バースト型,57.0
2026-08-21,nae95b4013622,AIアート｜コラボ｜覗いたら終わる。マーコ展示録（火野枝馬子）,178,0,179,577,70,31,12.13,0.19,0.07,516.0,288.0,0.0,3.0,1.0,0.3,0.004,0.216,🎆 バースト型,57.0
2026-08-21,na78164f7ade7,3月の月間ランキング発表｜応援の軌跡を残すアーカイブ｜note運用｜学び｜日記｜日常｜振り返り｜,142,0,143,466,79,32,16.95,-0.14,0.07,406.0,324.0,0.0,2.0,1.2,0.4,0.007,0.2,🎆 バースト型,57.0
2026-08-21,nb0ee05f7b775,AIにスライムの変身を頼んだら美少女戦士が爆誕した話｜Pollo AI｜動画生成AI｜PolloAIxしろねんコンテスト｜,89,0,90,817,127,56,15.54,-0.41,0.14,700.0,480.0,0.0,2.0,35.7,0.5,0.005,0.206,📉 フェード型,57.0
2026-08-21,nb1ad629c3521,note記事のPVとスキをデータ分析して見えたこと|人・仕掛け・フォロワーが届き方を変える|分析|データ| note運用|AI活用|生成AI,168,0,169,598,106,29,17.73,-0.44,0.07,491.0,275.0,0.0,3.0,2.4,0.4,0.006,0.202,🎆 バースト型,57.0
2026-08-21,n8267f9389393,月曜に見かけるあの存在を、勝手に推すことにした｜非公認クラブ｜Monday｜ダルメイ｜,156,0,157,914,87,86,9.52,-0.38,0.07,693.0,346.0,0.0,3.0,5.7,0.9,0.009,0.247,🎆 バースト型,57.0
2026-08-21,n261ef05441fc,V2とV3、ひとつにまとめた。KITAcore Name Generator v5｜AI漫画｜ネーム｜AI活用｜生成AI｜,124,0,125,355,32,6,9.01,-0.85,0.21,268.0,163.0,0.0,3.0,1.0,0.9,0.024,0.239,🎆 バースト型,57.0
2026-08-21,n1ab80047f8f8,デザインマネージャーの「資料生成術」をエンジニアがハックしたら、とてつもない資産に見えた話,199,1,199,926,84,18,9.07,-0.42,0.0,386.0,108.0,4.0,2.0,6.6,0.5,0.009,0.253,🎆 バースト型,56.9
2026-08-21,n673fc6dfa3bc,【Nano Bananaモック 無料版】“商品単体ショット”を量産するプロンプト設計ノート,262,-1,262,265,25,2,9.43,-0.9,0.0,142.0,44.0,0.0,3.0,1.2,0.2,0.01,0.245,🎆 バースト型,56.9
2026-08-21,n39a1f65908cc,ワイの1行が、誰かの秘伝のタレになっとった｜AI活用｜ちびキャラ生成｜note運用｜生成AI｜画像生成AI｜,56,0,58,1316,136,67,10.33,-0.55,0.5,1172.0,638.0,0.0,3.0,5.1,1.0,0.006,0.232,🎆 バースト型,56.9
2026-08-21,nef8e1fc0b79b,NotebookLMを「要約ツール」だと思ってない？ 「note資産OS」として使い倒す、3つの設計パターン,252,0,251,297,26,3,8.75,0.02,0.0,218.0,119.0,0.0,3.0,1.1,0.3,0.01,0.262,🎆 バースト型,56.9
2026-08-21,n5d8a0b388884,【AIアート/イラスト】儚いファンタジーになるはずやってんけどな…w,265,0,264,228,23,6,10.09,1.43,0.0,176.0,131.0,0.0,2.0,0.5,0.2,0.008,0.232,🎆 バースト型,56.9
2026-08-21,nfe531191f233,「ハッシュタグ」はデータで選べ。フォロワー外に届けるための“新・タグ設計術”,180,0,181,609,91,25,14.94,-0.15,0.0,491.0,286.0,0.0,3.0,2.0,0.7,0.01,0.196,🎆 バースト型,56.9
2026-08-21,n05771ab74894,ヨドバシに行った結果、耳が増えた日｜イヤホン沼｜高級イヤホン｜ヨドバシ｜,72,0,74,1036,103,23,9.94,-1.76,0.36,834.0,438.0,0.0,3.0,7.2,0.8,0.007,0.236,🎆 バースト型,56.9
2026-08-21,nb53ceb8d62c9,【Nano Banana Pro ポートレート 無料版】ポートレートを量産するプロンプト設計ノート,261,-1,261,439,39,0,8.88,-1.33,0.14,209.0,62.0,2.0,1.0,3.4,0.5,0.017,0.248,🎆 バースト型,56.9
2026-08-21,ncea5642b4a66,押し入れの奥にいたプロンプトが、AI画像生成で起き上がった日｜AI活用｜生成AI｜ChatGPT｜画像生成AI｜GPT-image｜,93,1,93,829,138,26,16.65,-1.62,0.0,223.0,238.0,17.0,1.0,37.5,0.7,0.022,0.177,📉 フェード型,56.9
2026-08-21,n155066063025,ワイが裏で仕掛けてたnote実験、まとめて白状しとく。,169,0,170,529,101,27,19.09,1.33,0.07,459.0,307.0,0.0,2.0,1.0,0.4,0.006,0.197,🎆 バースト型,56.9
2026-08-21,n523dbbb83efb,やさしい顔の裏に、設計図がおった話｜創作｜AI活用｜生成AI｜画像生成AI｜,144,0,145,593,110,35,18.55,0.08,0.07,547.0,381.0,0.0,2.0,1.3,0.2,0.003,0.202,🎆 バースト型,56.9
2026-08-21,n204ca8f1a30a,AIを毎日召喚してた人を、召喚してみた話｜創作｜AI活用｜召喚企画｜,137,0,138,666,102,40,15.32,-0.03,0.0,595.0,445.0,0.0,2.0,2.3,0.3,0.004,0.2,🎆 バースト型,56.8
2026-08-21,n13bae120b6b1,黒髪と白髪に偏りすぎた、ワイ的AI美女8選｜生成AI｜画像生成AI｜,130,0,131,491,60,27,12.22,-0.38,0.0,436.0,301.0,0.0,2.0,1.5,0.4,0.006,0.206,🎆 バースト型,56.8
2026-08-21,na347d2af866a,【Nanobanana 解説】JSONプロンプトでポートレートをどこまで変えられるのか,256,0,255,325,34,0,10.46,-0.79,0.07,231.0,132.0,0.0,3.0,1.5,0.3,0.009,0.223,🎆 バースト型,56.8
2026-08-21,n3a5e783a26d5,【Nano Bananaモック 有料版】“商品単体ショット”を量産するプロンプト設計ノート,263,0,262,139,11,0,7.91,0.74,0.0,115.0,66.0,0.0,3.0,0.5,0.1,0.006,0.297,🎆 バースト型,56.8
2026-08-21,nda83cad55528,フォロワー増えへん問題、データで見たら意外と気にしなくてよかった｜note運用｜note収益化｜データ分析｜フォロワー｜ビュー数｜,100,-1,102,646,92,18,14.24,-2.17,0.21,288.0,203.0,22.0,3.0,29.8,0.5,0.012,0.192,📉 フェード型,56.8
2026-08-21,n0cd6640704fd,noteダッシュボードを“見る画面”から“眺めたくなる画面”にしてみた｜note運営｜データ分析｜,167,0,168,524,81,25,15.46,-0.71,0.36,408.0,273.0,0.0,2.0,2.4,0.5,0.009,0.194,🎆 バースト型,56.8
2026-08-21,n91146956bd7f,神プロンプトやなくて、AI作業ラインを作る方法｜ループ・エンジニアリング｜実践編｜AI活用｜プロンプト｜,30,1,31,721,47,2,6.52,0.07,1.57,181.0,46.0,4.0,2.0,2.2,1.0,0.039,0.336,🎆 バースト型,56.7
2026-08-21,n4f0ddd6961fa,【コピペでOK】「書く前」より「書いた後」が地獄じゃない？ 執筆の泥臭い作業を全自動化する「AI編集長」プロンプト配布,271,0,270,144,10,0,6.94,0.23,0.0,107.0,42.0,0.0,3.0,0.3,0.2,0.013,0.342,🎆 バースト型,56.7
2026-08-21,ndcd7ccbbe066,「タラヲさんを推してくれ」から始まり、なぜか漫画を作る仕組みまで育った話｜AI活用｜生成AI｜画像生成AI｜,129,0,130,994,153,64,15.39,0.51,0.14,884.0,594.0,0.0,2.0,3.7,0.5,0.004,0.197,🎆 バースト型,56.7
2026-08-21,n593e9f950d27,動画生成って難しそう…と思ってる人ほどPolloAI企画に参加してほしい｜AI動画｜生成AI｜PolloAI｜,95,1,95,757,136,23,17.97,-0.62,0.21,209.0,233.0,19.0,1.0,35.2,0.3,0.01,0.186,📉 フェード型,56.7
2026-08-21,n29dc8deacb70,ちびキャラ生成、こんなに需要あると思ってなかった話｜AI活用｜生成AI｜ChatGPT｜画像生成AI｜,83,0,84,2055,354,70,17.23,-2.19,2.64,2657.0,848.0,0.0,2.0,14.9,3.1,0.008,0.184,🎆 バースト型,56.6
2026-08-21,n7b682c6fa0fd,他人のキャラを自分の世界に混ぜるのはアリか？を遊びながら試した話｜創作｜AI活用｜生成AI｜画像生成AI｜,149,0,150,678,79,37,11.65,0.28,0.07,613.0,443.0,0.0,2.0,2.0,0.2,0.002,0.209,🎆 バースト型,56.6
2026-08-21,n5eb4318fe0fb,もうフリーテキストには戻れんかもしれん。「JSON構造プロンプト」の考え方入門,260,0,259,347,30,0,8.65,-0.86,0.0,215.0,122.0,0.0,2.0,1.0,0.5,0.016,0.247,🎆 バースト型,56.6
2026-08-21,n2cb6de9b82ac,【予告｜2/1始動】呪文（プロンプト）の置き場を開墾します。,205,0,206,371,34,8,9.16,0.1,0.0,341.0,199.0,0.0,3.0,0.6,0.1,0.002,0.249,🎆 バースト型,56.5
2026-08-21,nd7dd42a0d328,AIとの結婚報告を作ったら、財布だけが重婚した話｜ChatGPT｜生成AI｜AI活用｜画像生成AI｜,107,0,108,1088,191,47,17.56,-0.17,0.36,955.0,389.0,1.0,3.0,50.3,0.6,0.004,0.189,📉 フェード型,56.5
2026-08-21,n30fd3f84486c,ヴィランを1体ずつ作っていたら、「終焉の評議会」みたいな絵ができた話｜AI活用｜生成AI｜画像生成AI｜デザイン｜,87,1,87,817,137,45,16.77,-0.26,0.29,206.0,241.0,9.0,3.0,35.7,0.3,0.01,0.181,📉 フェード型,56.5
2026-08-21,n857e1f752c2e,「肩見せて、誘惑しないと」と言われたので、ワイも本気を出してみた。,158,0,159,681,80,39,11.75,-0.01,0.14,585.0,368.0,0.0,2.0,2.3,0.4,0.005,0.2,🎆 バースト型,56.4
2026-08-21,n198e113d8fa9,集中力・成績は「光」で決まる！体内時計と前頭前野を鍛える外遊びの真実 ―外遊びと学力の意外すぎる関係,309,30,278,495,14,4,2.83,0.65,0.0,,,,,,,,0.567,❓ データ不足,56.4
2026-08-21,n0b51748722e2,告知というより反省。文字だけゴリ押し記事、マニュアル作りました,214,0,215,351,36,8,10.26,-0.19,0.0,325.0,256.0,0.0,2.0,0.4,0.1,0.002,0.216,🎆 バースト型,56.3
2026-08-21,n1cb6e6b2206e,noteの数字を“3つだけ”見て運営するために、全体ダッシュボードを作った話 第4弾,250,0,249,234,22,2,9.4,0.56,0.0,173.0,133.0,0.0,2.0,1.2,0.2,0.008,0.224,🎆 バースト型,56.2
2026-08-21,nf672e28ce323,プロンプトは“センス”やない。「配合ゲー」として攻略せよ。（前編：捕獲→育成）,231,0,230,455,68,13,14.95,-0.25,0.0,378.0,122.0,5.0,1.0,1.5,0.3,0.006,0.177,🎆 バースト型,56.2
2026-08-21,n07718b48b033,愛を数値化したら、ちょっと怖くてめちゃくちゃ面白かった｜note運用｜フォロワー｜つながり｜コラム｜,150,0,151,714,83,42,11.62,0.02,0.0,649.0,507.0,0.0,2.0,2.0,0.2,0.002,0.196,🎆 バースト型,56.2
2026-08-21,ndbabcde3c6c7,AIアート｜過去のサムネをリライト,170,0,171,634,66,35,10.41,0.11,0.14,595.0,376.0,0.0,2.0,1.0,0.1,0.001,0.213,🎆 バースト型,56.2
2026-08-21,ne42952207820,note運営を“感覚”から“見える化”へ｜GitHub Pagesでダッシュボードを作る｜データ分析｜,165,-1,167,709,73,14,10.3,-0.52,0.86,362.0,130.0,0.0,3.0,2.7,0.9,0.017,0.188,🎆 バースト型,56.1
2026-08-21,nb3c2d9953a8b,【AIアート】12干支ダークファンタジー,232,0,231,295,44,12,14.92,-0.56,0.5,234.0,76.0,6.0,1.0,0.8,0.2,0.006,0.174,🎆 バースト型,56.1
2026-08-21,na3689fa63d00,CONGRATULATIONS出たので全力で喜ぶ,206,0,207,359,34,15,9.47,-0.06,0.0,321.0,264.0,0.0,2.0,0.5,0.2,0.004,0.223,🎆 バースト型,56.1
2026-08-21,ndcf74df8e26d,【AIアート/イラスト】7th OASOBI企画 ＃266,182,1,178,649,77,58,11.86,0.07,0.0,346.0,116.0,8.0,2.0,1.2,0.4,0.008,0.18,🎆 バースト型,56.0
2026-08-21,n66b83839450f,GPT-5.1 vs Gemini 3 vs Grok 4.1──三強時代の「課金の正解」はどれや？,265,0,264,372,27,11,7.26,-0.76,0.0,256.0,76.0,0.0,4.0,2.8,0.3,0.008,0.304,🎆 バースト型,56.0
2026-08-21,n37807f8f8758,未完でも使える。漫画の演出理論をAIにやらせるV4構想｜AI漫画｜ネーム｜やってみた｜,125,0,126,391,35,2,8.95,-0.41,0.07,329.0,206.0,0.0,2.0,1.0,0.7,0.015,0.221,🎆 バースト型,56.0
2026-08-21,n15d7b3497c9e,【保存版】勇気があれば誰でもできる、効果絶大な「ユーザーを繋げる秘訣」,212,0,213,324,32,17,9.88,0.3,0.07,279.0,120.0,1.0,3.0,0.5,0.2,0.005,0.208,🎆 バースト型,55.9
2026-08-21,n7df1c359e56e,データの特徴から“最適な変曲点手法カテゴリ”を自動処理,394,115,278,314,12,2,3.82,2.16,0.21,,,,,,,,0.361,💤 眠り型,55.9
2026-08-21,na8e20b4d39fe,動画生成、ちょっと怖いけど一緒に事故って笑おうや｜動画生成AI｜PolloAI｜つながり｜,92,1,92,589,67,23,11.38,0.32,0.0,67.0,186.0,16.0,1.0,26.7,0.1,0.01,0.177,📉 フェード型,55.9
2026-08-21,n8043c2285827,目的はないけど勢いで始めた、ちびキャラ生成実験｜AI活用｜生成AI｜ChatGPT｜画像生成AI｜AIイラスト｜,84,1,84,883,163,34,18.46,-0.82,0.57,767.0,234.0,8.0,1.0,3.9,0.8,0.007,0.159,🎆 バースト型,55.8
2026-08-21,n8787acd84304,Nano Banana Proで「映画BTSごっこ」してみたら、普通に沼だった話,254,0,253,188,14,5,7.45,-0.71,0.0,127.0,80.0,0.0,2.0,0.9,0.2,0.011,0.278,🎆 バースト型,55.6
2026-08-21,n2048486b8993,メンシプβ版終了と新プラン開始のお知らせ｜note運用｜note収益化｜学び｜試行錯誤｜,141,0,142,454,39,18,8.59,0.45,0.07,425.0,309.0,0.0,2.0,0.8,0.1,0.002,0.235,🎆 バースト型,55.6
2026-08-21,ncd8b72a7ae92,いきなり沼る前に：Nano Banana Proをラクにする“6つの軸”,264,0,263,299,25,4,8.36,-0.81,0.0,203.0,126.0,0.0,2.0,1.0,0.3,0.01,0.23,🎆 バースト型,55.5
2026-08-21,n8e365e887d5f,【Gem公開】プロフィールと記事からAIは、ポートレートをつくれるのか。,209,0,210,581,58,31,9.98,-0.44,0.21,442.0,184.0,1.0,3.0,1.5,0.6,0.01,0.18,🎆 バースト型,55.4
2026-08-21,na9618518142e,世界線はテキスト、微調整はJSON。note資産はNotebookLMでOS化した週（12/8〜12/13振り返り）,250,0,249,193,15,0,7.77,-0.31,0.0,165.0,96.0,0.0,3.0,0.3,0.1,0.004,0.259,🎆 バースト型,55.3
2026-08-21,n52ba29719c58,毎回プロンプトを直すのが面倒すぎて、ついにPrompt Builderを作ってしまった話｜画像生成AI｜生成AI｜AI活用｜ChatGPT｜,104,0,105,1704,152,19,8.92,-1.37,2.29,897.0,461.0,28.0,1.0,83.2,3.5,0.027,0.177,📉 フェード型,55.2
2026-08-21,n69be1a1f90f4,【GPTs付き】何を聞けばいいかわからない」から抜け出す〜構造化プロンプト＋実装ガイド〜,282,3,278,218,12,0,5.5,0.36,0.0,21.0,8.0,4.0,3.0,1.1,0.1,0.033,0.397,📉 フェード型,55.2
2026-08-21,n62eff56628d9,【攻略マップ】AI画像生成Tips、散らかったからワイの頭の中を整理した。,215,0,216,312,27,15,8.65,0.85,0.0,252.0,100.0,1.0,3.0,1.0,0.2,0.006,0.214,🎆 バースト型,55.1
2026-08-21,nb7e806e80e6f,AIに任せるか、自分で割るか。漫画ネームの2つのルート｜AI漫画｜ネーム｜AI活用｜生成AI｜,126,0,127,386,30,6,7.77,-1.27,0.64,284.0,179.0,0.0,2.0,1.8,1.0,0.025,0.224,🎆 バースト型,55.1
2026-08-21,n4017165a9343,【Nano Bananaライフ 有料版】“日常AIフォト”を量産するためのプロンプト設計ノート,264,0,263,219,17,2,7.76,0.4,0.0,183.0,106.0,0.0,3.0,0.6,0.1,0.004,0.25,🎆 バースト型,55.0
2026-08-21,n6be7c377ebf1,【DB】47都道府県 ミニチュアイラスト 中国編,253,-1,253,175,12,0,6.86,0.82,0.0,108.0,34.0,0.0,3.0,0.1,0.1,0.006,0.297,🎆 バースト型,54.9
2026-08-21,n81d484e6e928,フォロワー202人達成！「KITAcore」のログプレイ、まだ途中です,311,32,278,335,11,8,3.28,1.44,0.07,,,,,,,,0.412,❓ データ不足,54.8
2026-08-21,n3f23f1083102,Still Not Sure —— あの時の「不確かさ」を残しておく。,216,1,216,271,18,9,6.64,0.17,0.0,77.0,26.0,4.0,1.0,0.5,0.1,0.009,0.302,🎆 バースト型,54.6
2026-08-21,nb392a506a3e1,【コピペ可】ダブルエクスポージャーの作り方：混ぜない、重ねる,225,1,224,476,28,10,5.88,-1.81,0.36,150.0,38.0,4.0,2.0,4.5,0.5,0.023,0.35,🎆 バースト型,54.6
2026-08-21,nc5b1ae3d7b35,拗らせたら、画像生成の無限ガチャ装置を作ってしまった｜画像生成AI｜AI活用｜生成AI｜ChatGPT｜,90,0,91,1258,94,25,7.47,-2.46,1.07,742.0,426.0,0.0,2.0,46.0,4.2,0.04,0.2,📉 フェード型,54.5
2026-08-21,nefe9fa2bbf20,【保存版】V7パラメータ自分用メモ：呪文リストにStyle×Mood（語彙）棚を追加,236,0,235,242,20,0,8.26,-0.1,0.0,208.0,182.0,0.0,2.0,0.8,0.1,0.003,0.209,🎆 バースト型,54.4
2026-08-21,nea4a6e7d7e7e,V8来るで。Midjourneyが「審美眼貸して」って言うてきた,183,0,184,425,34,18,8.0,0.12,0.0,356.0,231.0,0.0,2.0,1.8,0.2,0.004,0.215,🎆 バースト型,54.3
2026-08-21,n0323b9955abb,「プロンプト解説」“水彩迷子”を救ったのは「妖怪」と「4つの縛り」だった。,200,1,200,321,22,2,6.85,0.24,0.0,61.0,26.0,2.0,3.0,0.6,0.2,0.023,0.257,🎆 バースト型,54.3
2026-08-21,nc26003dfcebd,爆速投資ハック！Excel地獄から5分で脱出！― yfinance＋Google Colab＋Plotlyで「取る→見える」を一撃！ ―,304,25,278,1282,35,2,2.73,-0.01,0.43,,,,,,,,0.496,💤 眠り型,54.3
2026-08-21,nfdf5cee4477f,GPT-5.5で変わったプロンプトの書き方4つ｜ChatGPT｜生成AI｜AI活用｜プロンプト｜GPT-5.5｜,108,0,109,1367,110,6,8.05,-1.79,0.5,839.0,392.0,32.0,1.0,66.0,2.6,0.022,0.187,📉 フェード型,54.3
2026-08-21,n752e308d78e3,AIに「こんな感じで作って」が一発で伝わる魔法のファイルを知ってる？｜生成AI｜デザイン｜AI活用｜,135,0,136,703,50,5,7.11,-0.44,0.21,517.0,268.0,0.0,2.0,3.6,1.3,0.018,0.238,🎆 バースト型,54.1
2026-08-21,nd980e190832e,"noteサムネと挿絵の""発注書""を作るツール、SAMUNE PRESS | 画像生成AI | AI活用 | プロンプト | 使い方 | 配布 |",39,0,41,1259,74,28,5.88,-0.91,7.86,861.0,390.0,0.0,3.0,14.7,6.0,0.049,0.297,🎆 バースト型,54.1
2026-08-21,n403f44ea9f9f,【DB】47都道府県 ミニチュアイラスト 近畿編,256,0,255,233,18,0,7.73,1.23,0.07,193.0,151.0,0.0,2.0,0.7,0.1,0.004,0.22,🎆 バースト型,54.1
2026-08-21,nb7488a280674,画像生成メモ：光はセンスじゃない！？7つのレバーで作れる画像生成術。,229,-1,229,285,24,0,8.42,0.86,0.07,230.0,92.0,1.0,3.0,0.7,0.2,0.006,0.18,🎆 バースト型,53.9
2026-08-21,nf3fcfb1cbae5,"""sad smile""が毎回ちがう顔で出る問題を、辞書で殴った｜MJ Expression Dictionary｜Midjourney｜プロンプト｜",75,0,77,702,48,9,6.84,-0.18,0.64,478.0,248.0,0.0,3.0,6.8,1.5,0.022,0.242,🎆 バースト型,53.8
2026-08-21,nd2b31a38e1d0,【AIアート/イラスト】アイキャッチフレームは再現できるのか。,213,0,214,343,24,8,7.0,0.77,0.0,315.0,171.0,0.0,3.0,0.5,0.1,0.002,0.253,🎆 バースト型,53.6
2026-08-21,nfe75462bec74,【AIアート】12干支に“変換”するキー（＋11体コピペ集）,231,-1,231,266,21,0,7.89,0.23,0.0,221.0,72.0,5.0,1.0,0.5,0.2,0.006,0.191,🎆 バースト型,53.5
2026-08-21,n4c64f88ab49b,【お遊び】衆院選×日経平均：AIに「株価シナリオ」描かせてみる（当てに行かない遊び）,198,0,199,310,21,0,6.77,0.03,0.0,285.0,131.0,0.0,3.0,0.5,0.1,0.002,0.266,🎆 バースト型,53.5
2026-08-21,n86e1c6ff59e1,【プロンプト公開版】切り抜き×逆光×投影の再現,193,0,194,265,19,0,7.17,0.87,0.0,220.0,138.0,0.0,2.0,0.6,0.2,0.006,0.232,🎆 バースト型,53.5
2026-08-21,na1690d3ecfcf,「失敗作が見たい」と言われたので、封印を解きます｜AI活用｜生成AI｜AIイラスト｜画像生成AI｜ChatGPT｜,100,0,101,710,52,39,7.32,-0.69,0.07,542.0,378.0,0.0,2.0,32.0,0.7,0.009,0.215,📉 フェード型,53.4
2026-08-21,n952afecee532,拡散で無料｜マンガのネーム、HTMLファイル1つで作れるようにした｜AI漫画｜ネーム｜生成AI｜,128,0,129,866,60,22,6.93,-0.41,0.5,599.0,382.0,0.0,2.0,5.8,2.5,0.029,0.207,🎆 バースト型,53.2
