rank,ranking_type,like_user_id,creator_name,creator_urlname,creator_url,has_profile_url,likes_count,first_like_at,last_like_at,follower_count,generated_at,period_start,period_end
384,monthly,11181971,よしひろ,yossh_1205,https://note.com/yossh_1205,True,1,2026-03-26T12:15:40+09:00,2026-03-26T12:15:40+09:00,845,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
385,monthly,13021354,久野綾子,ayako2408,https://note.com/ayako2408,True,1,2026-03-26T10:47:32+09:00,2026-03-26T10:47:32+09:00,147,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
386,monthly,1715549,aulora,aulora,https://note.com/aulora,True,1,2026-03-26T10:04:42+09:00,2026-03-26T10:04:42+09:00,218,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
387,monthly,11661237,Myuani ,noted_dietes2262,https://note.com/noted_dietes2262,True,1,2026-03-26T09:30:25+09:00,2026-03-26T09:30:25+09:00,215,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
388,monthly,13827393,Soul Mama World,seamarine,https://note.com/seamarine,True,1,2026-03-26T07:01:19+09:00,2026-03-26T07:01:19+09:00,304,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
389,monthly,11913706,lovely plants@note,lovely_plants,https://note.com/lovely_plants,True,1,2026-03-26T02:26:20+09:00,2026-03-26T02:26:20+09:00,5806,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
390,monthly,1279232,Timo＠ギャルエコノミスト,space_buddha,https://note.com/space_buddha,True,1,2026-03-25T23:10:16+09:00,2026-03-25T23:10:16+09:00,424,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
391,monthly,13958970,ミュール,hip_donkey6930,https://note.com/hip_donkey6930,True,1,2026-03-25T19:34:39+09:00,2026-03-25T19:34:39+09:00,37,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
392,monthly,11940347,ai-fukugyo-hattori,super_camel7492,https://note.com/super_camel7492,True,1,2026-03-25T14:29:38+09:00,2026-03-25T14:29:38+09:00,0,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
393,monthly,13750047,祈絵神社（デジタル）｜言霊と宮守,inorie_kagra,https://note.com/inorie_kagra,True,1,2026-03-25T13:48:10+09:00,2026-03-25T13:48:10+09:00,78,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
394,monthly,12390578,leal_violet3340,leal_violet3340,https://note.com/leal_violet3340,True,1,2026-03-25T13:42:08+09:00,2026-03-25T13:42:08+09:00,84,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
395,monthly,14005832,ぽてち,potato_deer1349,https://note.com/potato_deer1349,True,1,2026-03-25T12:53:36+09:00,2026-03-25T12:53:36+09:00,0,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
396,monthly,8826711,chakkun1121,chakkun1121,https://note.com/chakkun1121,True,1,2026-03-25T12:39:03+09:00,2026-03-25T12:39:03+09:00,61,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
397,monthly,12377514,ニヤリ思考,hama_ch,https://note.com/hama_ch,True,1,2026-03-25T11:05:33+09:00,2026-03-25T11:05:33+09:00,309,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
398,monthly,13927059,はる,haru_growth,https://note.com/haru_growth,True,1,2026-03-25T09:56:17+09:00,2026-03-25T09:56:17+09:00,51,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
399,monthly,7519031,作家・志賀内泰弘,momokichian,https://note.com/momokichian,True,1,2026-03-25T08:30:39+09:00,2026-03-25T08:30:39+09:00,4489,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
400,monthly,12668465,紅茶🫖｜言葉で自分を整える人  ,usagi_no_mimi_,https://note.com/usagi_no_mimi_,True,1,2026-03-25T08:11:14+09:00,2026-03-25T08:11:14+09:00,21,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
401,monthly,454254,成島拓＠出版業界×WEB業界の二刀流｜累計売上30億円超｜コンテンツビジネス専門のリストマーケター,freeowner17,https://note.com/freeowner17,True,1,2026-03-25T00:47:10+09:00,2026-03-25T00:47:10+09:00,1676,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
402,monthly,12847647,黒野,kuro_yuki2025,https://note.com/kuro_yuki2025,True,1,2026-03-25T00:17:22+09:00,2026-03-25T00:17:22+09:00,238,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
403,monthly,10471123,加古川瑛,dandy_stilt3941,https://note.com/dandy_stilt3941,True,1,2026-03-24T23:53:45+09:00,2026-03-24T23:53:45+09:00,182,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
404,monthly,13656749,社内で勝つ方法を伝えます,honest_kudu647,https://note.com/honest_kudu647,True,1,2026-03-24T21:52:46+09:00,2026-03-24T21:52:46+09:00,4,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
405,monthly,1215663,玉頭。,tamaatama_onao,https://note.com/tamaatama_onao,True,1,2026-03-24T21:30:08+09:00,2026-03-24T21:30:08+09:00,65,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
406,monthly,3569950,語り太郎,notenote__com,https://note.com/notenote__com,True,1,2026-03-24T20:58:24+09:00,2026-03-24T20:58:24+09:00,156,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
407,monthly,11574500,ふらつき母ちゃん 〜今日も全力空回り！〜,dear_viper3924,https://note.com/dear_viper3924,True,1,2026-03-24T19:44:27+09:00,2026-03-24T19:44:27+09:00,625,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
408,monthly,13726258,むらくも,ame_murakumo32,https://note.com/ame_murakumo32,True,1,2026-03-24T18:51:29+09:00,2026-03-24T18:51:29+09:00,428,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
409,monthly,11992898,真理探究爺さん,river_m1914,https://note.com/river_m1914,True,1,2026-03-24T18:51:12+09:00,2026-03-24T18:51:12+09:00,851,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
410,monthly,10210113,くみちょう｜つるつるすべすべ探求者,paipanmania,https://note.com/paipanmania,True,1,2026-03-24T17:11:30+09:00,2026-03-24T17:11:30+09:00,220,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
411,monthly,12318155,noriko_wellness labホルモン活性でメンズボディ再生|宮崎・福岡・大阪施術対応,crisp_hippo1717,https://note.com/crisp_hippo1717,True,1,2026-03-24T16:25:12+09:00,2026-03-24T16:25:12+09:00,29,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
412,monthly,11074842,勘違いアイドルしがみん,humble_garlic858,https://note.com/humble_garlic858,True,1,2026-03-24T14:07:50+09:00,2026-03-24T14:07:50+09:00,1026,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
413,monthly,5581281,Ardor Yujin,_ardor,https://note.com/_ardor,True,1,2026-03-24T12:27:38+09:00,2026-03-24T12:27:38+09:00,0,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
414,monthly,12837830,いがらしゆきえ,aura47,https://note.com/aura47,True,1,2026-03-24T12:15:21+09:00,2026-03-24T12:15:21+09:00,971,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
415,monthly,1437552,りょうた｜理不尽現実ゲーム攻略中,ryota_totikaoku,https://note.com/ryota_totikaoku,True,1,2026-03-24T11:39:37+09:00,2026-03-24T11:39:37+09:00,245,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
416,monthly,2364826,andy｜AI編集型ビジネスコラムニスト｜情報資産クリエイター,andrewwaldfeld,https://note.com/andrewwaldfeld,True,1,2026-03-24T10:56:57+09:00,2026-03-24T10:56:57+09:00,726,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
417,monthly,12694398,よはく∥余白のプロ,yohaku_design,https://note.com/yohaku_design,True,1,2026-03-24T09:38:37+09:00,2026-03-24T09:38:37+09:00,186,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
418,monthly,13296464,ゆいか。,yui1_ka27,https://note.com/yui1_ka27,True,1,2026-03-24T09:07:55+09:00,2026-03-24T09:07:55+09:00,358,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
419,monthly,10943800,さ助(さすけ)｜ウェブ解析士,c_b_analytics,https://note.com/c_b_analytics,True,1,2026-03-24T07:57:06+09:00,2026-03-24T07:57:06+09:00,277,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
420,monthly,9035630,はっちゃぶろう,apt_tucan1529,https://note.com/apt_tucan1529,True,1,2026-03-24T07:55:44+09:00,2026-03-24T07:55:44+09:00,64,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
421,monthly,12282887,すいちゃん競輪大好き🍀,chaou_51,https://note.com/chaou_51,True,1,2026-03-24T06:54:39+09:00,2026-03-24T06:54:39+09:00,1475,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
422,monthly,14014540,kei / 【 本読んで会社で試したらこうなった 】,yotuba03,https://note.com/yotuba03,True,1,2026-03-24T06:02:44+09:00,2026-03-24T06:02:44+09:00,75,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
423,monthly,11443103,介護AIマサ,limber_weasel143,https://note.com/limber_weasel143,True,1,2026-03-24T03:02:13+09:00,2026-03-24T03:02:13+09:00,1043,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
424,monthly,13388899,stillframe,arekore_log,https://note.com/arekore_log,True,1,2026-03-24T02:06:37+09:00,2026-03-24T02:06:37+09:00,251,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
425,monthly,12932050,シャルル★生成AIが描くマンガ,apple_jose3,https://note.com/apple_jose3,True,1,2026-03-24T00:08:32+09:00,2026-03-24T00:08:32+09:00,301,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
426,monthly,11799406,日本ライフログ研究所│両瀬真和,lifelog_lab,https://note.com/lifelog_lab,True,1,2026-03-23T23:43:23+09:00,2026-03-23T23:43:23+09:00,446,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
427,monthly,10621112,日常JP,ripe_sorrel3191,https://note.com/ripe_sorrel3191,True,1,2026-03-23T22:54:13+09:00,2026-03-23T22:54:13+09:00,104,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
428,monthly,10925876,タクト｜現場で使える仕事術,tact_edge,https://note.com/tact_edge,True,1,2026-03-23T22:53:17+09:00,2026-03-23T22:53:17+09:00,2156,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
429,monthly,13248656,1687CAMP｜使ってよかったキャンプギア,camp_,https://note.com/camp_,True,1,2026-03-23T22:27:22+09:00,2026-03-23T22:27:22+09:00,239,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
430,monthly,14031264,ぽこあポケモン攻略ラボ,pokoa_guide,https://note.com/pokoa_guide,True,1,2026-03-23T21:37:16+09:00,2026-03-23T21:37:16+09:00,85,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
431,monthly,12818056,ぽんこ🦦,happy_mimosa4749,https://note.com/happy_mimosa4749,True,1,2026-03-23T21:04:09+09:00,2026-03-23T21:04:09+09:00,201,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
432,monthly,11967089,よんよんわれ,parklabs,https://note.com/parklabs,True,1,2026-03-23T20:49:25+09:00,2026-03-23T20:49:25+09:00,980,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
433,monthly,12872380,100人インタビューニキ,interview100,https://note.com/interview100,True,1,2026-03-23T20:45:20+09:00,2026-03-23T20:45:20+09:00,37,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
434,monthly,13342222,青空 和平,brisk_viola3314,https://note.com/brisk_viola3314,True,1,2026-03-23T17:14:22+09:00,2026-03-23T17:14:22+09:00,507,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
435,monthly,12079299,えだまめちゃん,super_bonobo6386,https://note.com/super_bonobo6386,True,1,2026-03-23T17:05:01+09:00,2026-03-23T17:05:01+09:00,307,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
436,monthly,1087189,zen,d_style9999,https://note.com/d_style9999,True,1,2026-03-23T16:15:36+09:00,2026-03-23T16:15:36+09:00,44,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
437,monthly,13202167,派遣工の記録,hakenkonokiroku,https://note.com/hakenkonokiroku,True,1,2026-03-23T15:37:01+09:00,2026-03-23T15:37:01+09:00,769,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
438,monthly,8646161,Grisly ネット小説家,brainy_yarrow458,https://note.com/brainy_yarrow458,True,1,2026-03-23T13:01:31+09:00,2026-03-23T13:01:31+09:00,560,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
439,monthly,12121248,中年妄想日記,chuya50jp,https://note.com/chuya50jp,True,1,2026-03-23T12:47:45+09:00,2026-03-23T12:47:45+09:00,288,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
440,monthly,13412287,ともともさん🐕【少額投資で現在350万円】,dreamy_bear384,https://note.com/dreamy_bear384,True,1,2026-03-23T10:05:22+09:00,2026-03-23T10:05:22+09:00,46,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
441,monthly,10958080,【雑学王】狂乱ぺんぎんえび🐧🦐,penguin_ebi,https://note.com/penguin_ebi,True,1,2026-03-23T09:20:53+09:00,2026-03-23T09:20:53+09:00,777,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
442,monthly,11991260,Yukika,fresa_0402,https://note.com/fresa_0402,True,1,2026-03-23T07:53:57+09:00,2026-03-23T07:53:57+09:00,137,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
443,monthly,13153540,わをん,wawonkadono,https://note.com/wawonkadono,True,1,2026-03-23T07:37:32+09:00,2026-03-23T07:37:32+09:00,176,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
444,monthly,11057688,Tak@ | IT Explore,itexplore,https://note.com/itexplore,True,1,2026-03-23T07:31:53+09:00,2026-03-23T07:31:53+09:00,252,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
445,monthly,10816302,しょう,syo3923,https://note.com/syo3923,True,1,2026-03-23T06:31:38+09:00,2026-03-23T06:31:38+09:00,535,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
446,monthly,11553764,加賀 一（かが はじめ）,open_avocet2127,https://note.com/open_avocet2127,True,1,2026-03-23T01:55:14+09:00,2026-03-23T01:55:14+09:00,131,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
447,monthly,13140757,雪詠,yukiyomi,https://note.com/yukiyomi,True,1,2026-03-23T00:00:47+09:00,2026-03-23T00:00:47+09:00,569,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
448,monthly,13405953,アルガス,yukiti2024,https://note.com/yukiti2024,True,1,2026-03-22T23:55:05+09:00,2026-03-22T23:55:05+09:00,9,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
449,monthly,7586128,UHC|ゆーたろう,famous_crocus632,https://note.com/famous_crocus632,True,1,2026-03-22T21:38:35+09:00,2026-03-22T21:38:35+09:00,231,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
450,monthly,12713017,mk_pr_12,legal_macaw1541,https://note.com/legal_macaw1541,True,1,2026-03-22T21:24:22+09:00,2026-03-22T21:24:22+09:00,4,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
451,monthly,13386218,おすしまん,osushi_man,https://note.com/osushi_man,True,1,2026-03-22T20:51:55+09:00,2026-03-22T20:51:55+09:00,2,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
452,monthly,13740136,静かな設計論,quick_eagle6218,https://note.com/quick_eagle6218,True,1,2026-03-22T20:35:57+09:00,2026-03-22T20:35:57+09:00,903,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
453,monthly,12404062,maruline,maruline,https://note.com/maruline,True,1,2026-03-22T20:31:20+09:00,2026-03-22T20:31:20+09:00,102,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
454,monthly,14014020,エビのなかま,ideal_tiger2233,https://note.com/ideal_tiger2233,True,1,2026-03-22T20:28:09+09:00,2026-03-22T20:28:09+09:00,2,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
455,monthly,12584462,びび🌷,bibi_mk,https://note.com/bibi_mk,True,1,2026-03-22T18:54:14+09:00,2026-03-22T18:54:14+09:00,1096,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
456,monthly,881576,Reno | AIエンジニア×日本株投資家,ai_com_research,https://note.com/ai_com_research,True,1,2026-03-22T18:38:29+09:00,2026-03-22T18:38:29+09:00,16,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
457,monthly,12516832,和田雄三｜AI×心理ブランディングデザイナー,glad_dill2129,https://note.com/glad_dill2129,True,1,2026-03-22T17:34:58+09:00,2026-03-22T17:34:58+09:00,521,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
458,monthly,13262159,メイナ／AI競馬予想,ainote_tc_main,https://note.com/ainote_tc_main,True,1,2026-03-22T17:31:58+09:00,2026-03-22T17:31:58+09:00,85,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
459,monthly,12411966,ルー＝シャーナ（ルーシャーナ）｜感覚をことばにする往復便,jolly_lupine2962,https://note.com/jolly_lupine2962,True,1,2026-03-22T17:02:30+09:00,2026-03-22T17:02:30+09:00,1220,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
460,monthly,12366217,see2,chic_badger5419,https://note.com/chic_badger5419,True,1,2026-03-22T15:41:20+09:00,2026-03-22T15:41:20+09:00,85,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
461,monthly,13822236,水野＠転職2回で人生設計を180度変えることができました。,tensyoku_master,https://note.com/tensyoku_master,True,1,2026-03-22T14:54:44+09:00,2026-03-22T14:54:44+09:00,25,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
462,monthly,13142244,ぽんた　ADHDタヌキのAI副業記録,highbridge_0309,https://note.com/highbridge_0309,True,1,2026-03-22T14:05:26+09:00,2026-03-22T14:05:26+09:00,4,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
463,monthly,11744967,YutoUT丨AI×創作,9661_yutout,https://note.com/9661_yutout,True,1,2026-03-22T13:58:01+09:00,2026-03-22T13:58:01+09:00,486,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
464,monthly,8469328,wonder11,lucky_marten236,https://note.com/lucky_marten236,True,1,2026-03-22T12:35:07+09:00,2026-03-22T12:35:07+09:00,1173,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
465,monthly,13558060,祈音-𝕀𝕟𝕠𝕣𝕚-,inori_offcial,https://note.com/inori_offcial,True,1,2026-03-22T12:11:04+09:00,2026-03-22T12:11:04+09:00,7,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
466,monthly,12204025,まさまさのガジェット発見ラボ,masa_gadgetlab,https://note.com/masa_gadgetlab,True,1,2026-03-22T11:09:41+09:00,2026-03-22T11:09:41+09:00,2,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
467,monthly,11426159,チームねこは,teamnekoha,https://note.com/teamnekoha,True,1,2026-03-22T11:07:25+09:00,2026-03-22T11:07:25+09:00,408,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
468,monthly,9886074,AI画像生成チャンネル,jazzy_clam3058,https://note.com/jazzy_clam3058,True,1,2026-03-22T10:25:37+09:00,2026-03-22T10:25:37+09:00,25,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
469,monthly,13934,かしおぺあ@AI Prompt Architect,casiopea,https://note.com/casiopea,True,1,2026-03-22T08:30:16+09:00,2026-03-22T08:30:16+09:00,111,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
470,monthly,13821450,凛｜京都のライター,unique_ferret234,https://note.com/unique_ferret234,True,1,2026-03-22T08:01:30+09:00,2026-03-22T08:01:30+09:00,100,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
471,monthly,12502853,Amanaka645,g_s_f,https://note.com/g_s_f,True,1,2026-03-21T23:24:46+09:00,2026-03-21T23:24:46+09:00,469,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
472,monthly,5081645,キツネザル,lemur_catta,https://note.com/lemur_catta,True,1,2026-03-21T21:00:46+09:00,2026-03-21T21:00:46+09:00,217,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
473,monthly,9541452,"竹本宗文・Harry,T",abc_studio126,https://note.com/abc_studio126,True,1,2026-03-21T18:42:57+09:00,2026-03-21T18:42:57+09:00,178,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
474,monthly,12450233,片麻痺の無料有益情報発信,katamahi,https://note.com/katamahi,True,1,2026-03-21T14:19:36+09:00,2026-03-21T14:19:36+09:00,732,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
475,monthly,13258179,Goro Yamaguchi,vast_magpie6379,https://note.com/vast_magpie6379,True,1,2026-03-21T13:34:17+09:00,2026-03-21T13:34:17+09:00,45,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
476,monthly,11415048,maribu,saratei1,https://note.com/saratei1,True,1,2026-03-21T08:50:38+09:00,2026-03-21T08:50:38+09:00,1914,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
477,monthly,12029917,Geminiでバカやってみた【非公認Geminiエロ画像プロクリエイター】,holy_boar3105,https://note.com/holy_boar3105,True,1,2026-03-21T08:09:52+09:00,2026-03-21T08:09:52+09:00,327,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
478,monthly,14006052,フラワー🪻,flower_to,https://note.com/flower_to,True,1,2026-03-21T07:05:22+09:00,2026-03-21T07:05:22+09:00,2,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
479,monthly,8554015,Hanae,brave_serval610,https://note.com/brave_serval610,True,1,2026-03-21T06:52:21+09:00,2026-03-21T06:52:21+09:00,1054,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
480,monthly,12464845,YOKO|心を導くカードリーディング,supi_card_uranai,https://note.com/supi_card_uranai,True,1,2026-03-21T05:57:41+09:00,2026-03-21T05:57:41+09:00,25,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
481,monthly,2120483,リピスタ神（ジン）,repeatstylejin,https://note.com/repeatstylejin,True,1,2026-03-21T04:31:42+09:00,2026-03-21T04:31:42+09:00,1083,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
482,monthly,9580799,おがわ,rogw,https://note.com/rogw,True,1,2026-03-21T03:53:27+09:00,2026-03-21T03:53:27+09:00,56,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
483,monthly,13945679,深層心理の調律師｜伝え方一つで人生を変える,dandy_chimp7894,https://note.com/dandy_chimp7894,True,1,2026-03-21T00:28:02+09:00,2026-03-21T00:28:02+09:00,0,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
484,monthly,481053,リセット｜人生再起動の専門家,deep_cobra3946,https://note.com/deep_cobra3946,True,1,2026-03-21T00:25:01+09:00,2026-03-21T00:25:01+09:00,2,2026-03-30T16:58:57.510892+09:00,2026-03-01T00:00:00+09:00,2026-03-30T16:49:17+09:00
