rank,ranking_type,like_user_id,creator_name,creator_urlname,creator_url,has_profile_url,likes_count,first_like_at,last_like_at,follower_count,generated_at,period_start,period_end
228,last_week,12637399,ささにん,sasanin_0,https://note.com/sasanin_0,True,1,2026-03-03T20:25:26+09:00,2026-03-03T20:25:26+09:00,176,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
229,last_week,11614466,テストくん,testkun08080,https://note.com/testkun08080,True,1,2026-03-03T14:50:25+09:00,2026-03-03T14:50:25+09:00,13,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
230,last_week,10999355,yuki@資産爆上げch,regal_elk127,https://note.com/regal_elk127,True,1,2026-03-03T14:36:14+09:00,2026-03-03T14:36:14+09:00,177,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
231,last_week,4995736,🍎taiwa‐asobi｜かおりんごー( *˙▿︎˙ )♪,236600,https://note.com/236600,True,1,2026-03-03T13:06:29+09:00,2026-03-03T13:06:29+09:00,173,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
232,last_week,13690882,藍の深層,ritsu_sanctuary,https://note.com/ritsu_sanctuary,True,1,2026-03-03T12:58:24+09:00,2026-03-03T12:58:24+09:00,69,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
233,last_week,13444931,こぱんだ,yk_asset_recover,https://note.com/yk_asset_recover,True,1,2026-03-03T12:00:05+09:00,2026-03-03T12:00:05+09:00,420,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
234,last_week,13251191,税理士法人notte,bold_liger1034,https://note.com/bold_liger1034,True,1,2026-03-03T08:07:49+09:00,2026-03-03T08:07:49+09:00,424,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
235,last_week,13793466,夜のリボン文庫,yoru_ribbon,https://note.com/yoru_ribbon,True,1,2026-03-03T07:39:29+09:00,2026-03-03T07:39:29+09:00,393,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
236,last_week,7686886,ウマラボ,bookhouse01,https://note.com/bookhouse01,True,1,2026-03-03T07:19:08+09:00,2026-03-03T07:19:08+09:00,1589,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
237,last_week,354958,フランちゃん@サイドFIRE(窓際FIRE),flan_ch,https://note.com/flan_ch,True,1,2026-03-03T07:12:49+09:00,2026-03-03T07:12:49+09:00,1065,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
238,last_week,13078385,kiri_work,kiri_work,https://note.com/kiri_work,True,1,2026-03-03T06:43:52+09:00,2026-03-03T06:43:52+09:00,721,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
239,last_week,13428184,IR／SR研究部【T&Aフィナンシャルマネジメント】,tafm_irsr,https://note.com/tafm_irsr,True,1,2026-03-02T23:16:57+09:00,2026-03-02T23:16:57+09:00,79,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
240,last_week,13296177,セントスプリング,scent_spring828,https://note.com/scent_spring828,True,1,2026-03-02T22:35:10+09:00,2026-03-02T22:35:10+09:00,346,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
241,last_week,1462727,窪田 幸雄,sachio_kubota,https://note.com/sachio_kubota,True,1,2026-03-02T21:12:54+09:00,2026-03-02T21:12:54+09:00,736,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
242,last_week,7841599,カケルン@HSP フォロバ100,yamaxkake,https://note.com/yamaxkake,True,1,2026-03-02T21:00:13+09:00,2026-03-02T21:00:13+09:00,843,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
243,last_week,11417430,kazu,kazu_888,https://note.com/kazu_888,True,1,2026-03-02T20:48:04+09:00,2026-03-02T20:48:04+09:00,1313,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
244,last_week,9955605,ヒトリミチ,lively_wolf2604,https://note.com/lively_wolf2604,True,1,2026-03-02T20:20:49+09:00,2026-03-02T20:20:49+09:00,1844,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
245,last_week,11569535,clutch0105 │ 言葉に、音と色を。ひとりじゃない創作の輪🎶,hiroxkura,https://note.com/hiroxkura,True,1,2026-03-02T20:15:14+09:00,2026-03-02T20:15:14+09:00,2172,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
246,last_week,11936374,経営企画室の詩織,shioriplanning,https://note.com/shioriplanning,True,1,2026-03-02T19:12:35+09:00,2026-03-02T19:12:35+09:00,1468,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
247,last_week,1644629,イノウエ｜1時間で1ヶ月分の記事を作る人,keen_fox893,https://note.com/keen_fox893,True,1,2026-03-02T16:33:26+09:00,2026-03-02T16:33:26+09:00,1019,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
248,last_week,795370,Hiro,nice_fowl7243,https://note.com/nice_fowl7243,True,1,2026-03-02T12:56:38+09:00,2026-03-02T12:56:38+09:00,452,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
249,last_week,5560493,K-Prime Works,junkcity,https://note.com/junkcity,True,1,2026-03-02T11:08:17+09:00,2026-03-02T11:08:17+09:00,580,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
250,last_week,3358934,けせら,kesera_,https://note.com/kesera_,True,1,2026-03-02T10:39:53+09:00,2026-03-02T10:39:53+09:00,1211,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
251,last_week,12923426,miyuri,miyuriii_2nd,https://note.com/miyuriii_2nd,True,1,2026-03-02T09:40:58+09:00,2026-03-02T09:40:58+09:00,185,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
252,last_week,9847195,株について淡々と語る人,mild_phlox8793,https://note.com/mild_phlox8793,True,1,2026-03-02T09:16:40+09:00,2026-03-02T09:16:40+09:00,1757,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
253,last_week,12889475,【自分史作成コンシェルジュ】平木 元基（ひらき げんき）,jibunshiadviser,https://note.com/jibunshiadviser,True,1,2026-03-02T07:54:09+09:00,2026-03-02T07:54:09+09:00,570,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
254,last_week,1247194,伊藤 おぽぽ,opopo94,https://note.com/opopo94,True,1,2026-03-02T07:30:48+09:00,2026-03-02T07:30:48+09:00,584,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
255,last_week,7159750,Yu-No先生🔥,gentle_borage15,https://note.com/gentle_borage15,True,1,2026-03-02T07:25:00+09:00,2026-03-02T07:25:00+09:00,265,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
256,last_week,10456186,脳ない鷹は爪出しっぱなし,dreamy_shrew6350,https://note.com/dreamy_shrew6350,True,1,2026-03-02T06:57:34+09:00,2026-03-02T06:57:34+09:00,475,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
257,last_week,12596884,実りの音(minori no oto),minori_no_oto,https://note.com/minori_no_oto,True,1,2026-03-02T06:47:29+09:00,2026-03-02T06:47:29+09:00,753,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
258,last_week,5689736,hiroya159,hiroya159,https://note.com/hiroya159,True,1,2026-03-02T03:03:51+09:00,2026-03-02T03:03:51+09:00,14,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
259,last_week,5639704,ゆきわ,brave_borage772,https://note.com/brave_borage772,True,1,2026-03-02T00:40:52+09:00,2026-03-02T00:40:52+09:00,1073,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
